combo_id,fib_id,zoi_id,zoi_zone,pocket_vs_zone,fib_class,zoi_position,combined_verdict,fib_verdict,zoi_verdict,rule_explanation
F5xZ7xOVL,F5,Z7,supply,OVERLAP,NEAR_ABOVE (not touched),INSIDE_SUPPLY,AVOID,SKIP,AVOID,DANGEROUS - Fib: price is 1-20% above the pocket but never entered it (not a valid fib setup). ZOI: price is inside a supply zone (active institutional selling). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here.
F5xZ7xPBLW,F5,Z7,supply,POCKET_BELOW,NEAR_ABOVE (not touched),INSIDE_SUPPLY,SKIP,SKIP,AVOID,NO EDGE - Fib: price is 1-20% above the pocket but never entered it (not a valid fib setup). ZOI: price is inside a supply zone (active institutional selling). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The fib setup is missed/invalid and the zone does not rescue it; wait for a deeper pullback into the golden pocket.
F5xZ8xPBLW,F5,Z8,supply,POCKET_BELOW,NEAR_ABOVE (not touched),NEAR_BELOW_SUPPLY,SKIP,SKIP,AVOID,NO EDGE - Fib: price is 1-20% above the pocket but never entered it (not a valid fib setup). ZOI: price is 1-10% below a supply zone (resistance overhead). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The fib setup is missed/invalid and the zone does not rescue it; wait for a deeper pullback into the golden pocket.
F5xZ9xPBLW,F5,Z9,supply,POCKET_BELOW,NEAR_ABOVE (not touched),FAR_BELOW_SUPPLY,SKIP,SKIP,WAIT,NO EDGE - Fib: price is 1-20% above the pocket but never entered it (not a valid fib setup). ZOI: the nearest supply zone is >10% overhead (not a factor). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The fib setup is missed/invalid and the zone does not rescue it; wait for a deeper pullback into the golden pocket.
F5xZ10xOVL,F5,Z10,supply,OVERLAP,NEAR_ABOVE (not touched),ABOVE_SUPPLY_UP,WATCH,SKIP,BUY,"SETUP FORMING - Fib: price is 1-20% above the pocket but never entered it (not a valid fib setup). ZOI: price broke above a supply zone and is rising (breakout, old resistance now support). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering."
F5xZ10xPABV,F5,Z10,supply,POCKET_ABOVE,NEAR_ABOVE (not touched),ABOVE_SUPPLY_UP,WATCH,SKIP,BUY,"SETUP FORMING - Fib: price is 1-20% above the pocket but never entered it (not a valid fib setup). ZOI: price broke above a supply zone and is rising (breakout, old resistance now support). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering."
F5xZ10xPBLW,F5,Z10,supply,POCKET_BELOW,NEAR_ABOVE (not touched),ABOVE_SUPPLY_UP,WATCH,SKIP,BUY,"SETUP FORMING - Fib: price is 1-20% above the pocket but never entered it (not a valid fib setup). ZOI: price broke above a supply zone and is rising (breakout, old resistance now support). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering."
F5xZ11xOVL,F5,Z11,supply,OVERLAP,NEAR_ABOVE (not touched),ABOVE_SUPPLY_DOWN,AVOID,SKIP,AVOID,DANGEROUS - Fib: price is 1-20% above the pocket but never entered it (not a valid fib setup). ZOI: price broke above supply but is falling back (failed breakout / bull trap). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here.
F5xZ11xPABV,F5,Z11,supply,POCKET_ABOVE,NEAR_ABOVE (not touched),ABOVE_SUPPLY_DOWN,AVOID,SKIP,AVOID,DANGEROUS - Fib: price is 1-20% above the pocket but never entered it (not a valid fib setup). ZOI: price broke above supply but is falling back (failed breakout / bull trap). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). High risk of loss - do not enter here.
F5xZ11xPBLW,F5,Z11,supply,POCKET_BELOW,NEAR_ABOVE (not touched),ABOVE_SUPPLY_DOWN,AVOID,SKIP,AVOID,DANGEROUS - Fib: price is 1-20% above the pocket but never entered it (not a valid fib setup). ZOI: price broke above supply but is falling back (failed breakout / bull trap). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). High risk of loss - do not enter here.
F5xZ11bxOVL,F5,Z11b,supply,OVERLAP,NEAR_ABOVE (not touched),ABOVE_SUPPLY_EXTENDED,WAIT,SKIP,WAIT,NOT ACTIONABLE YET - Fib: price is 1-20% above the pocket but never entered it (not a valid fib setup). ZOI: price ran >5% past the broken supply zone (extended). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). No confirmed signal; wait for price to reach a zone or confirm direction.
F5xZ11bxPABV,F5,Z11b,supply,POCKET_ABOVE,NEAR_ABOVE (not touched),ABOVE_SUPPLY_EXTENDED,WAIT,SKIP,WAIT,NOT ACTIONABLE YET - Fib: price is 1-20% above the pocket but never entered it (not a valid fib setup). ZOI: price ran >5% past the broken supply zone (extended). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction.
F5xZ11bxPBLW,F5,Z11b,supply,POCKET_BELOW,NEAR_ABOVE (not touched),ABOVE_SUPPLY_EXTENDED,WAIT,SKIP,WAIT,NOT ACTIONABLE YET - Fib: price is 1-20% above the pocket but never entered it (not a valid fib setup). ZOI: price ran >5% past the broken supply zone (extended). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). No confirmed signal; wait for price to reach a zone or confirm direction.
F5xZ12xNA,F5,Z12,none,N/A,NEAR_ABOVE (not touched),BETWEEN,SKIP,SKIP,WAIT,"NO EDGE - Fib: price is 1-20% above the pocket but never entered it (not a valid fib setup). ZOI: price is between zones (no demand or supply nearby). Geometry: price is between zones, so there is no zone band to align with the pocket. The fib setup is missed/invalid and the zone does not rescue it; wait for a deeper pullback into the golden pocket."
F6xZ1xOVL,F6,Z1,demand,OVERLAP,NEAR_ABOVE_DOWN,INSIDE_DEMAND_UP,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is 1-20% above the pocket and falling toward it. ZOI: price is inside a demand zone and rising (institutional support confirmed). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F6xZ1xPBLW,F6,Z1,demand,POCKET_BELOW,NEAR_ABOVE_DOWN,INSIDE_DEMAND_UP,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is 1-20% above the pocket and falling toward it. ZOI: price is inside a demand zone and rising (institutional support confirmed). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F6xZ2xOVL,F6,Z2,demand,OVERLAP,NEAR_ABOVE_DOWN,INSIDE_DEMAND_DOWN,WAIT,WAIT,AVOID,NOT ACTIONABLE YET - Fib: price is 1-20% above the pocket and falling toward it. ZOI: price is inside a demand zone but falling (zone breaking down). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). No confirmed signal; wait for price to reach a zone or confirm direction.
F6xZ2xPBLW,F6,Z2,demand,POCKET_BELOW,NEAR_ABOVE_DOWN,INSIDE_DEMAND_DOWN,WAIT,WAIT,AVOID,NOT ACTIONABLE YET - Fib: price is 1-20% above the pocket and falling toward it. ZOI: price is inside a demand zone but falling (zone breaking down). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). No confirmed signal; wait for price to reach a zone or confirm direction.
F6xZ3xOVL,F6,Z3,demand,OVERLAP,NEAR_ABOVE_DOWN,NEAR_ABOVE_DEMAND_UP,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is 1-20% above the pocket and falling toward it. ZOI: price bounced 1-10% above a demand zone with momentum. Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F6xZ3xPABV,F6,Z3,demand,POCKET_ABOVE,NEAR_ABOVE_DOWN,NEAR_ABOVE_DEMAND_UP,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is 1-20% above the pocket and falling toward it. ZOI: price bounced 1-10% above a demand zone with momentum. Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F6xZ3xPBLW,F6,Z3,demand,POCKET_BELOW,NEAR_ABOVE_DOWN,NEAR_ABOVE_DEMAND_UP,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is 1-20% above the pocket and falling toward it. ZOI: price bounced 1-10% above a demand zone with momentum. Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F6xZ4xOVL,F6,Z4,demand,OVERLAP,NEAR_ABOVE_DOWN,NEAR_ABOVE_DEMAND_DOWN,WAIT,WAIT,WATCH,NOT ACTIONABLE YET - Fib: price is 1-20% above the pocket and falling toward it. ZOI: price is 1-10% above a demand zone but with no HH-HL. Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). No confirmed signal; wait for price to reach a zone or confirm direction.
F6xZ4xPABV,F6,Z4,demand,POCKET_ABOVE,NEAR_ABOVE_DOWN,NEAR_ABOVE_DEMAND_DOWN,WAIT,WAIT,WATCH,NOT ACTIONABLE YET - Fib: price is 1-20% above the pocket and falling toward it. ZOI: price is 1-10% above a demand zone but with no HH-HL. Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction.
F6xZ4xPBLW,F6,Z4,demand,POCKET_BELOW,NEAR_ABOVE_DOWN,NEAR_ABOVE_DEMAND_DOWN,WAIT,WAIT,WATCH,NOT ACTIONABLE YET - Fib: price is 1-20% above the pocket and falling toward it. ZOI: price is 1-10% above a demand zone but with no HH-HL. Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). No confirmed signal; wait for price to reach a zone or confirm direction.
F6xZ5xOVL,F6,Z5,demand,OVERLAP,NEAR_ABOVE_DOWN,FAR_ABOVE_DEMAND,WAIT,WAIT,WAIT,NOT ACTIONABLE YET - Fib: price is 1-20% above the pocket and falling toward it. ZOI: price is >10% above the nearest demand zone (extended). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). No confirmed signal; wait for price to reach a zone or confirm direction.
F6xZ5xPABV,F6,Z5,demand,POCKET_ABOVE,NEAR_ABOVE_DOWN,FAR_ABOVE_DEMAND,WAIT,WAIT,WAIT,NOT ACTIONABLE YET - Fib: price is 1-20% above the pocket and falling toward it. ZOI: price is >10% above the nearest demand zone (extended). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction.
F6xZ5xPBLW,F6,Z5,demand,POCKET_BELOW,NEAR_ABOVE_DOWN,FAR_ABOVE_DEMAND,WAIT,WAIT,WAIT,NOT ACTIONABLE YET - Fib: price is 1-20% above the pocket and falling toward it. ZOI: price is >10% above the nearest demand zone (extended). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). No confirmed signal; wait for price to reach a zone or confirm direction.
F6xZ5cxOVL,F6,Z5c,demand,OVERLAP,NEAR_ABOVE_DOWN,RECOVERY_INSIDE_DEMAND,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is 1-20% above the pocket and falling toward it. ZOI: price recovered from below back into a demand zone (level reclaimed). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F6xZ5cxPBLW,F6,Z5c,demand,POCKET_BELOW,NEAR_ABOVE_DOWN,RECOVERY_INSIDE_DEMAND,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is 1-20% above the pocket and falling toward it. ZOI: price recovered from below back into a demand zone (level reclaimed). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F6xZ5dxOVL,F6,Z5d,demand,OVERLAP,NEAR_ABOVE_DOWN,RECOVERY_ABOVE_DEMAND,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is 1-20% above the pocket and falling toward it. ZOI: price recovered through a demand zone and is 1-10% above it. Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F6xZ5dxPABV,F6,Z5d,demand,POCKET_ABOVE,NEAR_ABOVE_DOWN,RECOVERY_ABOVE_DEMAND,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is 1-20% above the pocket and falling toward it. ZOI: price recovered through a demand zone and is 1-10% above it. Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F6xZ5dxPBLW,F6,Z5d,demand,POCKET_BELOW,NEAR_ABOVE_DOWN,RECOVERY_ABOVE_DEMAND,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is 1-20% above the pocket and falling toward it. ZOI: price recovered through a demand zone and is 1-10% above it. Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F6xZ6xPBLW,F6,Z6,demand,POCKET_BELOW,NEAR_ABOVE_DOWN,BELOW_DEMAND,AVOID,WAIT,AVOID,DANGEROUS - Fib: price is 1-20% above the pocket and falling toward it. ZOI: price closed below the demand zone (support invalidated). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). High risk of loss - do not enter here.
F6xZ13xOVL,F6,Z13,demand,OVERLAP,NEAR_ABOVE_DOWN,STACKED_DEMAND,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is 1-20% above the pocket and falling toward it. ZOI: 2+ demand zones overlap here (multi-zone confluence). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F6xZ13xPBLW,F6,Z13,demand,POCKET_BELOW,NEAR_ABOVE_DOWN,STACKED_DEMAND,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is 1-20% above the pocket and falling toward it. ZOI: 2+ demand zones overlap here (multi-zone confluence). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F6xZ7xOVL,F6,Z7,supply,OVERLAP,NEAR_ABOVE_DOWN,INSIDE_SUPPLY,AVOID,WAIT,AVOID,DANGEROUS - Fib: price is 1-20% above the pocket and falling toward it. ZOI: price is inside a supply zone (active institutional selling). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here.
F6xZ7xPBLW,F6,Z7,supply,POCKET_BELOW,NEAR_ABOVE_DOWN,INSIDE_SUPPLY,WAIT,WAIT,AVOID,NOT ACTIONABLE YET - Fib: price is 1-20% above the pocket and falling toward it. ZOI: price is inside a supply zone (active institutional selling). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). No confirmed signal; wait for price to reach a zone or confirm direction.
F6xZ8xPBLW,F6,Z8,supply,POCKET_BELOW,NEAR_ABOVE_DOWN,NEAR_BELOW_SUPPLY,WAIT,WAIT,AVOID,NOT ACTIONABLE YET - Fib: price is 1-20% above the pocket and falling toward it. ZOI: price is 1-10% below a supply zone (resistance overhead). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). No confirmed signal; wait for price to reach a zone or confirm direction.
F6xZ9xPBLW,F6,Z9,supply,POCKET_BELOW,NEAR_ABOVE_DOWN,FAR_BELOW_SUPPLY,WAIT,WAIT,WAIT,NOT ACTIONABLE YET - Fib: price is 1-20% above the pocket and falling toward it. ZOI: the nearest supply zone is >10% overhead (not a factor). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). No confirmed signal; wait for price to reach a zone or confirm direction.
F6xZ10xOVL,F6,Z10,supply,OVERLAP,NEAR_ABOVE_DOWN,ABOVE_SUPPLY_UP,WATCH,WAIT,BUY,"SETUP FORMING - Fib: price is 1-20% above the pocket and falling toward it. ZOI: price broke above a supply zone and is rising (breakout, old resistance now support). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering."
F6xZ10xPABV,F6,Z10,supply,POCKET_ABOVE,NEAR_ABOVE_DOWN,ABOVE_SUPPLY_UP,WATCH,WAIT,BUY,"SETUP FORMING - Fib: price is 1-20% above the pocket and falling toward it. ZOI: price broke above a supply zone and is rising (breakout, old resistance now support). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering."
F6xZ10xPBLW,F6,Z10,supply,POCKET_BELOW,NEAR_ABOVE_DOWN,ABOVE_SUPPLY_UP,WATCH,WAIT,BUY,"SETUP FORMING - Fib: price is 1-20% above the pocket and falling toward it. ZOI: price broke above a supply zone and is rising (breakout, old resistance now support). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering."
F6xZ11xOVL,F6,Z11,supply,OVERLAP,NEAR_ABOVE_DOWN,ABOVE_SUPPLY_DOWN,AVOID,WAIT,AVOID,DANGEROUS - Fib: price is 1-20% above the pocket and falling toward it. ZOI: price broke above supply but is falling back (failed breakout / bull trap). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here.
F6xZ11xPABV,F6,Z11,supply,POCKET_ABOVE,NEAR_ABOVE_DOWN,ABOVE_SUPPLY_DOWN,WAIT,WAIT,AVOID,NOT ACTIONABLE YET - Fib: price is 1-20% above the pocket and falling toward it. ZOI: price broke above supply but is falling back (failed breakout / bull trap). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction.
F6xZ11xPBLW,F6,Z11,supply,POCKET_BELOW,NEAR_ABOVE_DOWN,ABOVE_SUPPLY_DOWN,WAIT,WAIT,AVOID,NOT ACTIONABLE YET - Fib: price is 1-20% above the pocket and falling toward it. ZOI: price broke above supply but is falling back (failed breakout / bull trap). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). No confirmed signal; wait for price to reach a zone or confirm direction.
F6xZ11bxOVL,F6,Z11b,supply,OVERLAP,NEAR_ABOVE_DOWN,ABOVE_SUPPLY_EXTENDED,WAIT,WAIT,WAIT,NOT ACTIONABLE YET - Fib: price is 1-20% above the pocket and falling toward it. ZOI: price ran >5% past the broken supply zone (extended). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). No confirmed signal; wait for price to reach a zone or confirm direction.
F6xZ11bxPABV,F6,Z11b,supply,POCKET_ABOVE,NEAR_ABOVE_DOWN,ABOVE_SUPPLY_EXTENDED,WAIT,WAIT,WAIT,NOT ACTIONABLE YET - Fib: price is 1-20% above the pocket and falling toward it. ZOI: price ran >5% past the broken supply zone (extended). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction.
F6xZ11bxPBLW,F6,Z11b,supply,POCKET_BELOW,NEAR_ABOVE_DOWN,ABOVE_SUPPLY_EXTENDED,WAIT,WAIT,WAIT,NOT ACTIONABLE YET - Fib: price is 1-20% above the pocket and falling toward it. ZOI: price ran >5% past the broken supply zone (extended). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). No confirmed signal; wait for price to reach a zone or confirm direction.
F6xZ12xNA,F6,Z12,none,N/A,NEAR_ABOVE_DOWN,BETWEEN,WAIT,WAIT,WAIT,"NOT ACTIONABLE YET - Fib: price is 1-20% above the pocket and falling toward it. ZOI: price is between zones (no demand or supply nearby). Geometry: price is between zones, so there is no zone band to align with the pocket. No confirmed signal; wait for price to reach a zone or confirm direction."
F7xZ1xOVL,F7,Z1,demand,OVERLAP,FAR_ABOVE,INSIDE_DEMAND_UP,WATCH,SKIP,BUY,SETUP FORMING - Fib: price is >20% above the pocket (missed the move). ZOI: price is inside a demand zone and rising (institutional support confirmed). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F7xZ1xPBLW,F7,Z1,demand,POCKET_BELOW,FAR_ABOVE,INSIDE_DEMAND_UP,WATCH,SKIP,BUY,SETUP FORMING - Fib: price is >20% above the pocket (missed the move). ZOI: price is inside a demand zone and rising (institutional support confirmed). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F7xZ2xOVL,F7,Z2,demand,OVERLAP,FAR_ABOVE,INSIDE_DEMAND_DOWN,AVOID,SKIP,AVOID,DANGEROUS - Fib: price is >20% above the pocket (missed the move). ZOI: price is inside a demand zone but falling (zone breaking down). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here.
F7xZ2xPBLW,F7,Z2,demand,POCKET_BELOW,FAR_ABOVE,INSIDE_DEMAND_DOWN,AVOID,SKIP,AVOID,DANGEROUS - Fib: price is >20% above the pocket (missed the move). ZOI: price is inside a demand zone but falling (zone breaking down). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). High risk of loss - do not enter here.
F7xZ3xOVL,F7,Z3,demand,OVERLAP,FAR_ABOVE,NEAR_ABOVE_DEMAND_UP,WATCH,SKIP,BUY,SETUP FORMING - Fib: price is >20% above the pocket (missed the move). ZOI: price bounced 1-10% above a demand zone with momentum. Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F7xZ3xPABV,F7,Z3,demand,POCKET_ABOVE,FAR_ABOVE,NEAR_ABOVE_DEMAND_UP,WATCH,SKIP,BUY,SETUP FORMING - Fib: price is >20% above the pocket (missed the move). ZOI: price bounced 1-10% above a demand zone with momentum. Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F7xZ3xPBLW,F7,Z3,demand,POCKET_BELOW,FAR_ABOVE,NEAR_ABOVE_DEMAND_UP,WATCH,SKIP,BUY,SETUP FORMING - Fib: price is >20% above the pocket (missed the move). ZOI: price bounced 1-10% above a demand zone with momentum. Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F7xZ4xOVL,F7,Z4,demand,OVERLAP,FAR_ABOVE,NEAR_ABOVE_DEMAND_DOWN,WAIT,SKIP,WATCH,NOT ACTIONABLE YET - Fib: price is >20% above the pocket (missed the move). ZOI: price is 1-10% above a demand zone but with no HH-HL. Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). No confirmed signal; wait for price to reach a zone or confirm direction.
F7xZ4xPABV,F7,Z4,demand,POCKET_ABOVE,FAR_ABOVE,NEAR_ABOVE_DEMAND_DOWN,WAIT,SKIP,WATCH,NOT ACTIONABLE YET - Fib: price is >20% above the pocket (missed the move). ZOI: price is 1-10% above a demand zone but with no HH-HL. Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction.
F7xZ4xPBLW,F7,Z4,demand,POCKET_BELOW,FAR_ABOVE,NEAR_ABOVE_DEMAND_DOWN,WAIT,SKIP,WATCH,NOT ACTIONABLE YET - Fib: price is >20% above the pocket (missed the move). ZOI: price is 1-10% above a demand zone but with no HH-HL. Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). No confirmed signal; wait for price to reach a zone or confirm direction.
F7xZ5xOVL,F7,Z5,demand,OVERLAP,FAR_ABOVE,FAR_ABOVE_DEMAND,WAIT,SKIP,WAIT,NOT ACTIONABLE YET - Fib: price is >20% above the pocket (missed the move). ZOI: price is >10% above the nearest demand zone (extended). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). No confirmed signal; wait for price to reach a zone or confirm direction.
F7xZ5xPABV,F7,Z5,demand,POCKET_ABOVE,FAR_ABOVE,FAR_ABOVE_DEMAND,WAIT,SKIP,WAIT,NOT ACTIONABLE YET - Fib: price is >20% above the pocket (missed the move). ZOI: price is >10% above the nearest demand zone (extended). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction.
F7xZ5xPBLW,F7,Z5,demand,POCKET_BELOW,FAR_ABOVE,FAR_ABOVE_DEMAND,WAIT,SKIP,WAIT,NOT ACTIONABLE YET - Fib: price is >20% above the pocket (missed the move). ZOI: price is >10% above the nearest demand zone (extended). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). No confirmed signal; wait for price to reach a zone or confirm direction.
F7xZ5cxOVL,F7,Z5c,demand,OVERLAP,FAR_ABOVE,RECOVERY_INSIDE_DEMAND,WATCH,SKIP,BUY,SETUP FORMING - Fib: price is >20% above the pocket (missed the move). ZOI: price recovered from below back into a demand zone (level reclaimed). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F7xZ5cxPBLW,F7,Z5c,demand,POCKET_BELOW,FAR_ABOVE,RECOVERY_INSIDE_DEMAND,WATCH,SKIP,BUY,SETUP FORMING - Fib: price is >20% above the pocket (missed the move). ZOI: price recovered from below back into a demand zone (level reclaimed). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F7xZ5dxOVL,F7,Z5d,demand,OVERLAP,FAR_ABOVE,RECOVERY_ABOVE_DEMAND,WATCH,SKIP,BUY,SETUP FORMING - Fib: price is >20% above the pocket (missed the move). ZOI: price recovered through a demand zone and is 1-10% above it. Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F7xZ5dxPABV,F7,Z5d,demand,POCKET_ABOVE,FAR_ABOVE,RECOVERY_ABOVE_DEMAND,WATCH,SKIP,BUY,SETUP FORMING - Fib: price is >20% above the pocket (missed the move). ZOI: price recovered through a demand zone and is 1-10% above it. Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F7xZ5dxPBLW,F7,Z5d,demand,POCKET_BELOW,FAR_ABOVE,RECOVERY_ABOVE_DEMAND,WATCH,SKIP,BUY,SETUP FORMING - Fib: price is >20% above the pocket (missed the move). ZOI: price recovered through a demand zone and is 1-10% above it. Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F7xZ6xPBLW,F7,Z6,demand,POCKET_BELOW,FAR_ABOVE,BELOW_DEMAND,AVOID,SKIP,AVOID,DANGEROUS - Fib: price is >20% above the pocket (missed the move). ZOI: price closed below the demand zone (support invalidated). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). High risk of loss - do not enter here.
